customer_id,category,price,discount,quantity,payment_method,order_date,delivery_time,region,returned,total_amount,shipping_cost,profit_margin,age,gender,Month,age_group
C16127,Beauty,21.34,0.0,1,UPI,2024-04-09,4,North,No,21.34,2.56,7.04,54,Female,2024-04,46-55
C14324,Home,127.23,0.0,1,Credit Card,2023-11-12,6,East,No,127.23,7.09,28.53,50,Female,2023-11,46-55
C15694,Home,38.87,0.1,1,Debit Card,2023-12-22,4,South,No,34.98,5.42,4.37,30,Male,2023-12,26-35
C13923,Toys,8.85,0.05,3,Debit Card,2024-04-24,3,Central,No,25.22,3.96,6.13,29,Male,2024-04,26-35
C16680,Beauty,24.58,0.15,1,PayPal,2024-08-14,6,South,No,20.89,4.54,4.86,50,Male,2024-08,46-55
C10267,Fashion,90.12,0.15,1,Credit Card,2025-04-07,6,North,No,76.6,5.31,21.5,38,Female,2025-04,36-45
C15524,Fashion,165.07,0.0,1,Credit Card,2024-05-18,7,East,No,165.07,8.35,49.42,44,Female,2024-05,36-45
C15912,Beauty,21.2,0.1,1,Wallet,2025-04-09,4,North,No,19.08,4.19,4.4,29,Female,2025-04,26-35
C15130,Sports,17.55,0.15,5,Debit Card,2024-09-08,5,East,No,74.59,6.93,15.45,69,Male,2024-09,
C15439,Home,421.31,0.0,3,Debit Card,2025-02-20,3,North,No,1263.93,10.73,343.17,21,Other,2025-02,18-25
C17880,Beauty,16.38,0.0,1,Credit Card,2024-05-06,4,North,No,16.38,5.3,2.07,67,Male,2024-05,
C14221,Toys,4.13,0.0,2,COD,2024-10-31,5,South,No,8.26,3.18,0.12,22,Male,2024-10,18-25
C16449,Beauty,90.78,0.0,1,Credit Card,2024-03-11,5,North,No,90.78,6.22,34.63,42,Male,2024-03,36-45
C11725,Grocery,5.33,0.0,1,Credit Card,2025-06-05,5,East,No,5.33,3.05,-2.62,55,Female,2025-06,46-55
C17678,Fashion,57.59,0.0,2,Credit Card,2025-06-11,5,West,No,115.18,7.71,32.6,18,Male,2025-06,18-25
C11112,Grocery,3.05,0.1,1,Debit Card,2024-06-09,5,South,No,2.74,1.54,-1.32,45,Female,2024-06,36-45
C17522,Fashion,67.51,0.0,1,Wallet,2023-12-17,4,West,No,67.51,5.03,18.6,47,Female,2023-12,46-55
C12675,Beauty,94.7,0.2,1,Wallet,2024-05-26,5,Central,No,75.76,5.45,28.64,19,Male,2024-05,18-25
C15471,Home,563.46,0.1,2,Credit Card,2024-01-07,4,West,Yes,1014.23,9.27,274.71,55,Male,2024-01,46-55
C14784,Home,27.76,0.0,2,Debit Card,2024-11-25,6,East,No,55.52,5.63,9.92,56,Male,2024-11,56-65
C17181,Grocery,20.28,0.0,1,Credit Card,2025-04-19,4,North,No,20.28,3.35,-1.73,48,Female,2025-04,46-55
C11280,Fashion,58.67,0.05,2,Credit Card,2024-01-09,8,North,No,111.47,8.3,30.71,35,Female,2024-01,26-35
C11232,Sports,168.99,0.0,1,UPI,2024-12-05,6,South,No,168.99,7.8,42.9,26,Male,2024-12,26-35
C14376,Toys,9.97,0.0,5,UPI,2025-04-10,6,East,No,49.85,5.08,14.86,37,Female,2025-04,36-45
C14538,Fashion,30.26,0.15,1,Credit Card,2024-01-20,7,East,Yes,25.72,5.75,3.25,25,Female,2024-01,18-25
C11863,Grocery,6.51,0.0,1,Debit Card,2024-04-13,4,South,No,6.51,2.73,-2.21,42,Male,2024-04,36-45
C14932,Beauty,38.64,0.0,1,PayPal,2025-06-16,4,Central,No,38.64,5.9,11.49,55,Male,2025-06,46-55
C14484,Grocery,22.8,0.0,2,Credit Card,2025-03-24,5,East,No,45.6,6.08,-2.43,41,Female,2025-03,36-45
C10616,Sports,38.2,0.15,1,COD,2025-01-23,6,North,No,32.47,5.12,4.62,55,Female,2025-01,46-55
C17650,Sports,93.63,0.05,1,COD,2024-05-10,5,East,No,88.95,6.26,20.42,60,Male,2024-05,56-65
C10146,Fashion,11.62,0.05,2,Credit Card,2025-08-10,5,North,Yes,22.08,3.0,4.73,69,Female,2025-08,
C17446,Toys,2.26,0.0,1,Debit Card,2024-11-23,4,South,No,2.26,0.95,-0.05,51,Male,2024-11,46-55
C14616,Electronics,356.08,0.1,1,Credit Card,2024-03-02,3,North,No,320.47,7.4,31.06,58,Female,2024-03,56-65
C14725,Beauty,47.93,0.05,1,Credit Card,2023-10-23,5,East,No,45.53,5.96,14.53,18,Male,2023-10,18-25
C13677,Electronics,820.37,0.2,1,PayPal,2023-10-20,6,East,Yes,656.3,10.42,68.34,31,Male,2023-10,26-35
C16577,Fashion,52.62,0.0,2,PayPal,2024-03-24,3,North,No,105.24,7.38,29.45,49,Male,2024-03,46-55
C16287,Electronics,587.51,0.0,1,PayPal,2024-04-23,5,Central,No,587.51,8.28,62.22,50,Male,2024-04,46-55
C10288,Grocery,7.82,0.0,1,Credit Card,2024-01-24,7,South,No,7.82,3.34,-2.71,36,Male,2024-01,36-45
C11409,Beauty,54.01,0.05,4,Credit Card,2025-07-23,3,Central,No,205.24,9.45,82.91,51,Male,2025-07,46-55
C10013,Sports,156.56,0.0,2,UPI,2025-03-20,7,South,No,313.12,9.82,84.12,66,Female,2025-03,
C10256,Toys,9.26,0.0,1,Debit Card,2025-07-25,4,West,No,9.26,3.84,-0.14,20,Male,2025-07,18-25
C17513,Sports,99.42,0.0,2,Debit Card,2023-12-12,6,South,No,198.84,8.5,51.15,43,Male,2023-12,36-45
C11721,Electronics,67.1,0.0,1,UPI,2024-11-12,4,South,No,67.1,5.84,2.21,48,Male,2024-11,46-55
C17512,Beauty,6.88,0.0,1,COD,2025-05-16,4,North,No,6.88,2.65,0.45,18,Female,2025-05,18-25
C11423,Grocery,39.59,0.0,1,Credit Card,2024-06-22,5,South,No,39.59,3.61,-0.44,18,Female,2024-06,18-25
C15326,Fashion,5.48,0.0,2,PayPal,2024-08-19,6,East,No,10.96,3.89,-0.05,64,Female,2024-08,56-65
C14953,Beauty,8.57,0.0,1,Credit Card,2024-10-20,4,West,No,8.57,3.06,0.8,43,Male,2024-10,36-45
C12990,Beauty,6.66,0.0,1,Debit Card,2024-05-08,6,West,No,6.66,2.38,0.62,43,Male,2024-05,36-45
C11195,Home,167.98,0.0,1,UPI,2025-01-08,7,South,No,167.98,7.21,39.82,49,Male,2025-01,46-55
C14559,Grocery,2.47,0.0,4,COD,2024-04-01,6,West,No,9.88,2.72,-1.93,56,Male,2024-04,56-65
C14365,Fashion,6.0,0.05,1,COD,2025-05-30,5,West,No,5.7,2.71,-0.72,56,Male,2025-05,56-65
C11244,Electronics,916.54,0.0,1,Credit Card,2025-02-05,5,South,No,916.54,10.03,99.95,25,Female,2025-02,18-25
C13223,Grocery,28.15,0.15,2,Credit Card,2025-06-01,5,North,No,47.86,6.55,-2.72,37,Female,2025-06,36-45
C16766,Sports,53.65,0.0,1,Credit Card,2025-01-02,5,Central,No,53.65,5.73,10.36,61,Female,2025-01,56-65
C15302,Fashion,10.21,0.05,1,Credit Card,2024-08-19,3,North,No,9.7,3.64,-0.25,49,Male,2024-08,46-55
C13470,Fashion,60.75,0.15,1,Credit Card,2024-12-23,4,South,No,51.64,5.85,12.22,19,Male,2024-12,18-25
C14167,Grocery,29.26,0.05,1,PayPal,2025-05-23,7,East,No,27.8,4.39,-2.17,36,Female,2025-05,36-45
C17585,Fashion,185.69,0.15,3,Credit Card,2024-05-16,5,East,No,473.51,9.48,156.25,57,Male,2024-05,56-65
C13969,Beauty,6.42,0.05,1,Debit Card,2025-04-06,3,Central,Yes,6.1,2.22,0.52,31,Other,2025-04,26-35
C11306,Fashion,50.08,0.1,1,Credit Card,2024-09-28,5,West,Yes,45.07,5.44,10.33,56,Female,2024-09,56-65
C12121,Grocery,8.41,0.0,1,COD,2025-01-29,3,North,No,8.41,4.52,-3.85,26,Male,2025-01,26-35
C12402,Toys,5.35,0.0,1,Credit Card,2023-11-09,4,West,No,5.35,4.06,-1.92,59,Female,2023-11,56-65
C15846,Beauty,43.42,0.0,1,Credit Card,2025-03-03,7,East,No,43.42,7.39,12.15,48,Female,2025-03,46-55
C10496,Sports,159.87,0.15,1,COD,2023-09-30,5,North,No,135.89,8.95,31.82,62,Female,2023-09,56-65
C13399,Grocery,45.01,0.05,1,Debit Card,2025-01-09,3,Central,No,42.76,6.13,-2.71,48,Female,2025-01,46-55
C15083,Grocery,2.18,0.0,1,PayPal,2025-03-21,4,South,No,2.18,0.27,-0.1,26,Male,2025-03,26-35
C13606,Toys,7.37,0.0,1,Credit Card,2025-07-31,4,West,No,7.37,3.83,-0.88,20,Female,2025-07,18-25
C16723,Toys,36.57,0.0,3,Credit Card,2025-04-28,4,West,No,109.71,7.52,36.36,53,Male,2025-04,46-55
C10909,Home,76.26,0.05,1,Debit Card,2025-07-28,3,Central,No,72.45,6.51,13.78,23,Female,2025-07,18-25
C17614,Home,95.07,0.0,1,PayPal,2023-10-05,5,East,No,95.07,6.86,19.76,36,Female,2023-10,36-45
C10372,Toys,20.6,0.0,1,Credit Card,2024-06-30,4,North,No,20.6,2.85,5.39,55,Female,2024-06,46-55
C14457,Sports,61.63,0.0,2,PayPal,2024-12-09,3,Central,No,123.26,6.84,30.14,31,Male,2024-12,26-35
C16236,Grocery,1.47,0.0,3,COD,2025-07-31,5,North,No,4.41,4.2,-3.85,44,Male,2025-07,36-45
C11344,Electronics,351.05,0.05,1,Credit Card,2024-04-16,5,West,No,333.5,7.19,32.83,18,Female,2024-04,18-25
C10323,Sports,35.56,0.05,1,Credit Card,2024-07-19,4,West,No,33.78,4.91,5.22,37,Male,2024-07,36-45
C12431,Sports,351.18,0.05,1,Credit Card,2025-06-30,4,North,No,333.62,7.18,92.91,32,Female,2025-06,26-35
C14670,Toys,25.05,0.0,1,Credit Card,2024-08-01,3,Central,No,25.05,4.94,5.08,55,Female,2024-08,46-55
C14831,Electronics,646.92,0.1,1,PayPal,2025-07-10,8,Central,No,582.23,8.85,61.02,18,Female,2025-07,18-25
C12784,Toys,62.73,0.3,1,Credit Card,2024-02-19,6,East,No,43.91,5.92,11.64,25,Male,2024-02,18-25
C12393,Fashion,8.22,0.05,1,Debit Card,2024-07-13,6,West,No,7.81,4.08,-1.35,28,Female,2024-07,26-35
C13920,Sports,25.83,0.0,1,PayPal,2024-05-21,4,Central,No,25.83,3.67,4.08,44,Female,2024-05,36-45
C17270,Beauty,43.43,0.0,2,Credit Card,2023-10-18,6,South,No,86.86,6.39,32.7,22,Male,2023-10,18-25
C17382,Home,294.53,0.0,2,Wallet,2023-12-21,4,North,No,589.06,9.36,155.58,40,Male,2023-12,36-45
C11215,Sports,10.48,0.0,5,Credit Card,2024-12-28,6,Central,No,52.4,6.41,9.31,56,Male,2024-12,56-65
C11695,Grocery,39.24,0.0,1,PayPal,2023-11-26,5,East,No,39.24,6.32,-3.18,58,Female,2023-11,56-65
C11907,Fashion,34.79,0.0,2,Wallet,2024-09-26,5,West,No,69.58,6.94,17.41,24,Male,2024-09,18-25
C14814,Sports,71.07,0.3,1,UPI,2025-04-30,4,South,No,49.75,6.6,8.32,32,Female,2025-04,26-35
C10780,Fashion,108.73,0.05,1,UPI,2024-08-14,6,East,No,103.29,8.33,27.82,44,Male,2024-08,36-45
C11019,Toys,8.72,0.0,1,Credit Card,2023-12-26,3,North,No,8.72,0.51,2.98,32,Male,2023-12,26-35
C13265,Home,125.32,0.1,1,UPI,2025-01-19,3,Central,No,112.79,8.07,23.51,37,Female,2025-01,36-45
C11403,Home,63.56,0.0,1,Credit Card,2025-07-22,5,South,No,63.56,6.21,11.59,38,Male,2025-07,36-45
C11426,Toys,4.37,0.15,1,Credit Card,2024-04-22,3,Central,No,3.71,4.4,-2.92,42,Female,2024-04,36-45
C10663,Home,68.47,0.0,1,UPI,2024-05-15,4,North,No,68.47,7.6,11.57,33,Female,2024-05,26-35
C15868,Fashion,14.34,0.0,1,UPI,2025-04-04,4,Central,No,14.34,4.88,0.14,67,Male,2025-04,
C12647,Grocery,10.69,0.0,1,Credit Card,2025-06-27,4,North,No,10.69,3.43,-2.57,64,Other,2025-06,56-65
C10010,Beauty,21.49,0.0,2,Debit Card,2024-08-31,4,North,No,42.98,5.29,14.05,39,Male,2024-08,36-45
C16330,Sports,66.54,0.3,1,Credit Card,2025-05-10,4,South,No,46.58,6.85,7.12,31,Male,2025-05,26-35
C16869,Sports,28.78,0.1,2,UPI,2025-03-15,4,West,No,51.8,5.58,9.96,55,Male,2025-03,46-55
C11038,Grocery,2.66,0.1,3,COD,2025-06-13,5,South,No,7.18,4.24,-3.67,68,Male,2025-06,
C12825,Fashion,10.43,0.0,1,Credit Card,2024-01-23,5,South,No,10.43,5.09,-1.44,65,Female,2024-01,56-65
C17464,Electronics,88.66,0.05,1,Debit Card,2023-11-27,6,West,No,84.23,7.19,2.92,25,Female,2023-11,18-25
C16554,Home,56.0,0.0,2,COD,2024-10-18,3,North,No,112.0,5.55,25.81,19,Male,2024-10,18-25
C13003,Beauty,3.05,0.0,1,Wallet,2025-03-05,6,North,No,3.05,2.42,-1.05,41,Male,2025-03,36-45
C14680,Fashion,8.16,0.1,1,Credit Card,2025-07-18,4,Central,No,7.34,4.05,-1.48,30,Male,2025-07,26-35
C11075,Sports,72.51,0.0,1,Credit Card,2024-09-25,5,South,No,72.51,6.22,15.53,31,Male,2024-09,26-35
C17807,Electronics,115.56,0.0,1,Debit Card,2024-07-26,5,East,No,115.56,6.18,7.69,69,Female,2024-07,
C17195,Toys,8.01,0.0,1,Credit Card,2025-04-18,8,East,No,8.01,3.1,0.1,53,Female,2025-04,46-55
C16720,Sports,52.86,0.0,1,Credit Card,2025-01-30,3,Central,No,52.86,5.18,10.68,34,Female,2025-01,26-35
C13088,Fashion,6.99,0.0,1,Debit Card,2025-07-23,5,Central,No,6.99,3.06,-0.61,57,Female,2025-07,56-65
C15470,Fashion,17.22,0.05,1,Credit Card,2024-09-17,4,South,No,16.36,3.08,2.65,18,Male,2024-09,18-25
C15547,Toys,31.48,0.05,1,Credit Card,2025-05-12,4,West,No,29.91,4.74,7.22,41,Male,2025-05,36-45
C17817,Toys,10.2,0.0,1,Credit Card,2025-03-12,6,South,No,10.2,4.22,-0.14,36,Male,2025-03,36-45
C15950,Toys,6.05,0.0,1,Debit Card,2023-12-29,5,South,No,6.05,3.54,-1.12,19,Female,2023-12,18-25
C17396,Fashion,15.83,0.0,1,Credit Card,2025-06-12,4,South,No,15.83,6.14,-0.6,46,Female,2025-06,46-55
C11789,Grocery,56.06,0.2,1,COD,2025-08-30,7,East,No,44.85,5.99,-2.4,62,Male,2025-08,56-65
C13036,Sports,25.8,0.05,1,Wallet,2024-05-10,4,Central,No,24.51,4.68,2.67,63,Male,2024-05,56-65
C17377,Electronics,816.44,0.1,3,COD,2023-10-26,5,East,No,2204.39,11.53,253.0,53,Female,2023-10,46-55
C17598,Home,21.06,0.0,1,Credit Card,2025-03-27,6,West,No,21.06,3.37,2.53,62,Female,2025-03,56-65
C17461,Sports,214.03,0.0,5,Credit Card,2024-03-14,5,West,No,1070.15,10.38,310.67,53,Male,2024-03,46-55
C14838,Electronics,279.8,0.0,1,UPI,2025-02-26,4,Central,No,279.8,8.12,25.46,49,Male,2025-02,46-55
C15872,Grocery,13.35,0.0,1,UPI,2025-03-17,6,East,No,13.35,5.57,-4.5,31,Male,2025-03,26-35
C13653,Sports,37.76,0.0,2,Debit Card,2024-09-11,4,South,No,75.52,8.22,14.44,48,Female,2024-09,46-55
C13175,Electronics,793.85,0.0,1,Credit Card,2025-04-01,6,South,No,793.85,10.37,84.89,21,Female,2025-04,18-25
C14299,Grocery,12.65,0.0,1,Credit Card,2024-09-16,4,Central,No,12.65,2.62,-1.61,44,Male,2024-09,36-45
C11076,Home,158.27,0.0,1,Debit Card,2024-07-02,6,West,Yes,158.27,6.93,37.39,23,Male,2024-07,18-25
C10973,Home,117.13,0.0,4,Debit Card,2024-07-16,4,West,No,468.52,10.07,121.12,62,Female,2024-07,56-65
C17083,Toys,4.63,0.05,3,Credit Card,2023-12-09,6,East,No,13.2,2.56,2.72,26,Male,2023-12,26-35
C15494,Sports,187.91,0.0,1,Debit Card,2023-12-16,3,Central,No,187.91,8.05,48.32,23,Female,2023-12,18-25
C11865,Home,36.71,0.0,2,Credit Card,2024-07-13,6,East,No,73.42,4.98,15.58,38,Female,2024-07,36-45
C13125,Fashion,21.97,0.0,1,Credit Card,2025-07-06,6,South,No,21.97,5.61,2.08,46,Male,2025-07,46-55
C11299,Home,155.78,0.15,1,Debit Card,2024-01-30,6,East,No,132.41,6.15,30.92,27,Female,2024-01,26-35
C13406,Beauty,5.4,0.05,4,PayPal,2025-06-05,4,West,No,20.52,6.8,2.43,52,Female,2025-06,46-55
C15150,Beauty,69.37,0.1,1,COD,2024-03-21,4,Central,No,62.43,5.85,22.24,28,Male,2024-03,26-35
C11158,Beauty,6.25,0.05,1,UPI,2024-10-23,4,West,No,5.94,2.74,-0.07,32,Male,2024-10,26-35
C13129,Beauty,29.95,0.0,1,Credit Card,2023-11-03,3,North,No,29.95,3.51,9.97,59,Male,2023-11,56-65
C10104,Home,142.75,0.0,1,UPI,2024-06-22,7,West,No,142.75,6.3,33.67,29,Female,2024-06,26-35
C17433,Beauty,32.34,0.2,1,UPI,2024-09-28,6,West,No,25.87,4.18,7.46,28,Female,2024-09,26-35
C17689,Fashion,32.93,0.0,1,COD,2025-06-15,5,South,No,32.93,3.36,8.17,62,Female,2025-06,56-65
C13567,Electronics,206.56,0.15,2,Wallet,2025-04-26,5,South,No,351.15,10.23,31.91,62,Male,2025-04,56-65
C14348,Beauty,96.13,0.15,1,UPI,2024-08-13,3,Central,No,81.71,5.42,31.35,48,Male,2024-08,46-55
C14390,Electronics,602.22,0.05,1,Debit Card,2023-09-25,4,North,No,572.11,10.53,58.12,24,Male,2023-09,18-25
C16811,Electronics,265.95,0.0,1,Debit Card,2023-09-13,4,Central,No,265.95,8.9,23.01,40,Male,2023-09,36-45
C11181,Fashion,14.89,0.05,2,Credit Card,2024-12-21,4,West,No,28.29,5.2,4.7,56,Male,2024-12,56-65
C14644,Fashion,113.77,0.0,1,Debit Card,2024-11-15,4,West,Yes,113.77,8.63,31.19,32,Male,2024-11,26-35
C16774,Home,147.76,0.2,2,UPI,2023-11-28,7,East,No,236.42,9.0,57.2,51,Male,2023-11,46-55
C13138,Home,29.21,0.0,1,UPI,2024-10-28,5,North,No,29.21,2.75,5.43,63,Other,2024-10,56-65
C15873,Electronics,115.73,0.05,1,Credit Card,2024-02-21,5,East,No,109.94,7.37,5.82,18,Female,2024-02,18-25
C14394,Fashion,43.27,0.0,1,Credit Card,2024-11-14,5,North,No,43.27,6.39,8.75,31,Male,2024-11,26-35
C13534,Electronics,277.68,0.0,3,Debit Card,2025-07-09,6,East,No,833.04,8.08,91.88,67,Female,2025-07,
C15844,Fashion,30.88,0.15,2,Credit Card,2024-06-16,4,Central,No,52.5,3.65,14.72,36,Female,2024-06,36-45
C15939,Toys,12.95,0.0,1,UPI,2025-05-26,3,North,No,12.95,3.59,1.59,57,Female,2025-05,56-65
C14196,Fashion,14.29,0.05,1,COD,2025-08-24,8,North,Yes,13.58,3.75,1.0,69,Male,2025-08,
C13127,Sports,39.01,0.0,2,Credit Card,2024-08-07,5,South,No,78.02,5.69,17.72,60,Male,2024-08,56-65
C16475,Electronics,270.57,0.1,1,Credit Card,2023-09-17,5,South,No,243.51,6.81,22.41,27,Male,2023-09,26-35
C16979,Electronics,71.39,0.1,1,COD,2024-03-31,6,East,No,64.25,6.32,1.39,25,Male,2024-03,18-25
C11774,Home,67.26,0.0,1,COD,2024-01-30,5,East,No,67.26,7.64,11.19,41,Male,2024-01,36-45
C16536,Home,41.1,0.2,3,Debit Card,2024-03-07,6,East,No,98.64,8.47,19.15,65,Female,2024-03,56-65
C13814,Fashion,14.44,0.0,2,Credit Card,2025-09-02,5,Central,No,28.88,5.41,4.7,51,Male,2025-09,46-55
C14969,Fashion,12.79,0.0,1,Debit Card,2024-10-07,4,West,No,12.79,3.55,0.93,58,Male,2024-10,56-65
C16524,Electronics,99.09,0.05,3,Credit Card,2024-03-13,5,South,No,282.41,9.18,24.71,54,Male,2024-03,46-55
C10091,Toys,5.44,0.0,2,Debit Card,2024-08-24,3,North,Yes,10.88,3.83,0.52,58,Female,2024-08,56-65
C17958,Fashion,28.04,0.05,1,PayPal,2025-03-02,5,East,No,26.64,4.41,4.91,43,Male,2025-03,36-45
C10446,Fashion,10.26,0.3,1,Debit Card,2024-01-29,5,Central,No,7.18,1.45,1.06,56,Male,2024-01,56-65
C10108,Toys,46.71,0.0,1,COD,2025-01-24,5,North,Yes,46.71,7.3,11.38,48,Female,2025-01,46-55
C14412,Electronics,273.92,0.1,1,COD,2023-09-24,4,West,No,246.53,7.54,22.04,31,Male,2023-09,26-35
C13239,Fashion,39.55,0.05,1,Credit Card,2024-10-16,6,Central,No,37.57,5.83,7.32,46,Male,2024-10,46-55
C15931,Fashion,16.66,0.2,1,PayPal,2025-08-13,5,South,No,13.33,3.69,0.98,58,Male,2025-08,56-65
C14053,Fashion,104.25,0.0,1,Credit Card,2025-04-10,7,East,No,104.25,5.66,30.83,47,Male,2025-04,46-55
C16039,Electronics,622.33,0.0,1,Debit Card,2025-05-16,4,West,No,622.33,8.85,65.83,64,Male,2025-05,56-65
C15554,Grocery,1.46,0.1,4,Debit Card,2024-01-09,6,East,No,5.26,1.98,-1.56,37,Female,2024-01,36-45
C14537,Toys,27.93,0.1,1,COD,2025-03-21,7,East,No,25.14,4.94,5.12,20,Female,2025-03,18-25
C16361,Home,36.82,0.05,2,UPI,2025-04-06,4,South,No,69.96,6.71,12.88,37,Male,2025-04,36-45
C11245,Home,116.79,0.0,1,UPI,2023-10-21,4,South,No,116.79,7.36,25.34,58,Male,2023-10,56-65
C12720,Beauty,53.08,0.0,2,UPI,2024-12-05,4,North,No,106.16,9.04,38.73,54,Male,2024-12,46-55
C15647,Home,367.99,0.0,1,PayPal,2024-05-30,4,South,No,367.99,9.2,93.84,36,Male,2024-05,36-45
C10277,Toys,6.01,0.1,1,Credit Card,2025-07-27,5,West,No,5.41,3.71,-1.55,65,Female,2025-07,56-65
C13056,Home,379.51,0.15,1,PayPal,2025-08-28,7,East,No,322.58,7.24,83.08,46,Male,2025-08,46-55
C14664,Fashion,8.55,0.05,1,COD,2024-05-09,6,East,No,8.12,3.38,-0.54,51,Female,2024-05,46-55
C17741,Electronics,830.16,0.0,2,PayPal,2024-12-13,7,East,Yes,1660.32,9.49,189.75,49,Female,2024-12,46-55
C15105,Grocery,20.48,0.15,1,PayPal,2025-07-21,4,North,No,17.41,4.92,-3.53,19,Other,2025-07,18-25
C12922,Electronics,846.7,0.0,1,PayPal,2023-12-27,4,Central,No,846.7,8.33,93.27,18,Other,2023-12,18-25
C12513,Grocery,7.0,0.0,1,Credit Card,2025-09-07,4,North,No,7.0,2.72,-2.16,61,Female,2025-09,56-65
C10838,Sports,287.94,0.05,1,UPI,2025-08-12,6,East,No,273.54,6.85,75.21,26,Female,2025-08,26-35
C12801,Home,234.7,0.0,3,Debit Card,2024-04-14,4,South,No,704.1,9.56,187.59,53,Other,2024-04,46-55
C17769,Fashion,24.57,0.05,1,Debit Card,2025-08-09,5,Central,No,23.34,5.77,2.4,51,Female,2025-08,46-55
C15703,Fashion,25.35,0.2,3,Credit Card,2025-01-02,4,North,No,60.84,4.53,16.76,23,Female,2025-01,18-25
C16981,Beauty,13.83,0.05,1,Debit Card,2025-08-03,5,East,Yes,13.14,4.07,1.84,22,Male,2025-08,18-25
C10029,Sports,97.38,0.15,1,Wallet,2024-07-24,5,West,No,82.77,7.01,17.82,25,Male,2024-07,18-25
C16502,Sports,29.74,0.15,1,UPI,2024-10-27,5,South,No,25.28,6.78,0.8,35,Male,2024-10,26-35
C16038,Home,84.82,0.0,1,Credit Card,2024-02-16,7,East,No,84.82,7.65,16.1,56,Male,2024-02,56-65
C17455,Home,19.22,0.05,1,Credit Card,2025-05-06,4,Central,No,18.26,2.7,2.41,50,Male,2025-05,46-55
C16229,Toys,10.73,0.0,1,Credit Card,2024-11-02,4,West,No,10.73,2.84,1.45,47,Male,2024-11,46-55
C11257,Grocery,15.47,0.0,1,COD,2025-02-08,3,North,No,15.47,2.38,-1.14,67,Male,2025-02,
C16890,Grocery,12.72,0.0,2,Credit Card,2024-05-18,4,West,No,25.44,5.32,-3.28,40,Female,2024-05,36-45
C16456,Beauty,12.32,0.0,1,Debit Card,2025-05-07,3,Central,No,12.32,3.72,1.82,43,Male,2025-05,36-45
C10364,Electronics,146.63,0.05,2,Debit Card,2023-11-26,4,North,No,278.6,8.7,24.73,21,Female,2023-11,18-25
C11800,Electronics,178.75,0.0,3,Credit Card,2024-05-03,5,West,No,536.25,8.56,55.79,23,Female,2024-05,18-25
C15918,Home,19.49,0.0,1,UPI,2024-04-27,6,East,No,19.49,5.14,0.32,64,Male,2024-04,56-65
C15958,Sports,39.29,0.0,2,Credit Card,2023-12-10,3,Central,No,78.58,7.07,16.5,18,Male,2023-12,18-25
C10904,Home,172.1,0.0,3,Wallet,2025-03-02,6,South,No,516.3,7.34,137.22,60,Female,2025-03,56-65
C17436,Beauty,7.82,0.3,2,COD,2023-11-29,4,Central,No,10.95,3.8,1.13,22,Female,2023-11,18-25
C14793,Toys,4.93,0.0,3,Debit Card,2024-02-22,4,North,No,14.79,4.1,1.82,47,Female,2024-02,46-55
C12178,Electronics,658.13,0.0,1,Credit Card,2023-09-16,6,South,No,658.13,9.48,69.5,39,Female,2023-09,36-45
C12850,Grocery,4.55,0.0,1,Debit Card,2025-03-31,3,North,No,4.55,2.73,-2.37,20,Male,2025-03,18-25
C12836,Fashion,19.22,0.0,1,Credit Card,2025-01-18,4,North,Yes,19.22,2.46,4.27,41,Male,2025-01,36-45
C15951,Electronics,252.09,0.05,1,UPI,2025-02-16,6,North,No,239.49,8.61,20.13,62,Male,2025-02,56-65
C14446,Toys,14.56,0.0,2,UPI,2023-12-02,3,Central,No,29.12,4.54,7.11,47,Female,2023-12,46-55
C10179,Grocery,3.71,0.05,1,UPI,2025-04-05,3,Central,No,3.52,3.27,-2.99,67,Female,2025-04,
C13873,Toys,17.97,0.0,2,Credit Card,2024-09-01,4,West,No,35.94,5.33,9.05,38,Female,2024-09,36-45
C15599,Toys,25.4,0.0,1,Credit Card,2025-01-16,5,West,No,25.4,4.85,5.31,43,Male,2025-01,36-45
C13960,Toys,15.03,0.15,3,PayPal,2025-06-04,5,South,No,38.33,6.36,8.97,55,Female,2025-06,46-55
C11186,Beauty,58.32,0.05,2,Credit Card,2024-05-30,4,South,No,110.81,6.76,43.1,44,Male,2024-05,36-45
C15902,Sports,479.9,0.05,1,PayPal,2023-09-19,5,East,No,455.9,8.33,128.44,49,Female,2023-09,46-55
C13959,Fashion,41.98,0.15,2,Credit Card,2024-01-30,5,West,No,71.37,6.1,18.88,27,Other,2024-01,26-35
C17263,Fashion,182.03,0.05,2,Credit Card,2025-08-24,6,South,No,345.86,9.01,112.04,21,Female,2025-08,18-25
C10773,Beauty,28.48,0.05,1,COD,2025-04-29,3,Central,No,27.06,4.1,8.08,68,Female,2025-04,
C14605,Sports,83.99,0.15,1,Debit Card,2023-10-02,4,Central,No,71.39,5.76,15.66,64,Male,2023-10,56-65
C14460,Home,278.65,0.05,1,Debit Card,2024-03-26,5,North,No,264.72,7.95,66.17,32,Other,2024-03,26-35
C17124,Home,457.15,0.05,2,Credit Card,2024-04-21,4,North,No,868.58,10.72,232.48,44,Male,2024-04,36-45
C10352,Grocery,92.08,0.0,2,Credit Card,2025-05-21,3,Central,No,184.16,7.92,6.81,55,Male,2025-05,46-55
C16943,Home,197.45,0.0,3,Credit Card,2024-09-22,4,North,No,592.35,11.29,154.57,65,Male,2024-09,56-65
